補助金名,補助金上限額,補助率,対象地域,従業員数の上限,募集期間,詳細URL,取得日時
令和5年度介護サービス事業所送迎バス等安全対策支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/sogeibasu,2025-08-27T09:58:06.557676+00:00
令和5年度介護サービス事業所送迎バス等安全対策支援事業 消費税仕入控除税額報告書の提出について,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/sogeibasu_syouhizei,2025-08-27T09:58:06.557725+00:00
令和７年度訪問系介護サービス暑さ対策緊急支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/kaigoatsusataisaku,2025-08-27T09:58:06.557776+00:00
令和7年度介護サービス事業所燃料費高騰緊急対策支援金事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/kaigo_r7bukkakoutou,2025-08-27T09:58:06.557823+00:00
令和4年度新型コロナウイルス感染症流行下における介護サービス事業所等のサービス提供体制確保事業補助金に係る消費税仕入控除税額報告書の提出について,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/r4servicekakuho_shouhizeihoukoku,2025-08-27T09:58:06.557872+00:00
職員募集,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/shougai/boshu,2025-08-27T09:58:06.558088+00:00
医療助成,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/seikatsu/josei,2025-08-27T09:58:06.558393+00:00
相談・助成制度,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kiban/sodan,2025-08-27T09:58:06.558763+00:00
保健・医療,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/%E4%BF%9D%E5%81%A5%E3%83%BB%E5%8C%BB%E7%99%82,2025-08-27T09:58:06.558897+00:00
保健・医療 トップ,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/%E4%BF%9D%E5%81%A5%E3%83%BB%E5%8C%BB%E7%99%82,2025-08-27T09:58:06.558935+00:00
補助金交付要綱,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/documents/d/fukushi/r7saiyouyoukou,2025-08-27T09:58:06.559193+00:00
補助金交付要綱,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/documents/d/fukushi/r7-jitenshayoukou,2025-08-27T09:58:06.559340+00:00
介護サービス事業所のＢＣＰ策定支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_bcpshien,2025-08-27T09:58:06.559560+00:00
介護保険制度の住宅改修関係,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jyutakukaisyu,2025-08-27T09:58:06.559659+00:00
TOKYOかいごチャレンジインターンシップ(介護の仕事就業促進事業),,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigochallenge,2025-08-27T09:58:06.559750+00:00
東京都介護サービス情報,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib,2025-08-27T09:58:06.559836+00:00
東京都介護サービス情報トップ,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib,2025-08-27T09:58:06.559891+00:00
介護サービス事業者の経営情報の報告について,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib/kaigokeieijouhou.html,2025-08-27T09:58:06.559950+00:00
介護職員処遇改善支援補助金について（令和6年2月から5月）,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib/shogukaizen_shien_hojokin_r6,2025-08-27T09:58:06.560011+00:00
通所介護事業所（地域密着型の事業所を除く）の耐震化促進事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib/taishin,2025-08-27T09:58:06.560073+00:00
介護職員処遇改善支援補助金について（令和4年2月から9月）,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib/shogukaizen_shien_hojokin,2025-08-27T09:58:06.560133+00:00
介護保険についてのお知らせ,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib/info,2025-08-27T09:58:06.560197+00:00
介護サービス情報の公表,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib/kouhyou,2025-08-27T09:58:06.560255+00:00
令和5年度東京都高齢者施設等事業継続支援事業【地域密着型施設・介護療養型医療施設向け】,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib/jigyoukeizoku,2025-08-27T09:58:06.560345+00:00
令和2年度介護施設等の消毒・洗浄経費支援事業補助金 ※本補助金の申請受付は終了いたしました。,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib/syoudokusenzyouhozyokin,2025-08-27T09:58:06.560463+00:00
介護保険の審査請求（不服申立て）,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib/yokyu,2025-08-27T09:58:06.560633+00:00
介護保険サービスの質の向上関連情報（国保連関係）,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib/kojyo,2025-08-27T09:58:06.560681+00:00
介護支援専門員(ケアマネジャー）関連情報,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigo_lib/care,2025-08-27T09:58:06.560729+00:00
介護職員等処遇改善加算取得促進支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/syoguukasansyutokusien,2025-08-27T09:58:06.560860+00:00
次世代介護機器の活用支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jisedaikaigo,2025-08-27T09:58:06.560906+00:00
次世代介護機器の活用支援事業トップ,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jisedaikaigo,2025-08-27T09:58:06.560945+00:00
次世代介護機器導入促進支援事業(旧：次世代介護機器の活用支援事業),,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jisedaikaigo/jisedaigaiyou,2025-08-27T09:58:06.560992+00:00
ロボット介護機器・福祉用具活用支援モデル事業（平成28.29年度実施）,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jisedaikaigo/robotmodel,2025-08-27T09:58:06.561041+00:00
デジタル機器導入促進支援事業(旧：ICT機器活用による介護事業所の負担軽減支援事業),,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/ictkikikatsuyou,2025-08-27T09:58:06.561089+00:00
代替職員の確保による現任介護職員等の研修支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/daitai,2025-08-27T09:58:06.561136+00:00
東京都介護人材総合対策検討委員会,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jinzai-iinkai,2025-08-27T09:58:06.561183+00:00
東京都介護人材総合対策検討委員会トップ,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jinzai-iinkai,2025-08-27T09:58:06.561221+00:00
令和2年度第2回東京都介護人材総合対策検討委員会,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jinzai-iinkai/jinzai-iinkai_2020_02,2025-08-27T09:58:06.561268+00:00
第8期高齢者保健福祉計画に向けた介護人材対策の方向性について,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jinzai-iinkai/houkousei_2020,2025-08-27T09:58:06.561315+00:00
令和2年度第1回東京都介護人材総合対策検討委員会,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jinzai-iinkai/jinzai-iinkai_2020_01,2025-08-27T09:58:06.561362+00:00
令和元年度第4回東京都介護人材総合対策検討委員会,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jinzai-iinkai/jinzai-iinkai_2019_04,2025-08-27T09:58:06.561408+00:00
令和元年度第3回東京都介護人材総合対策検討委員会,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jinzai-iinkai/jinzai-iinkai_2019_03,2025-08-27T09:58:06.561455+00:00
令和元年度第2回東京都介護人材総合対策検討委員会,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jinzai-iinkai/jinzai-iinkai_2019_02,2025-08-27T09:58:06.561502+00:00
令和元年度第1回東京都介護人材総合対策検討委員会,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jinzai-iinkai/jinzai-iinkai_2019_01,2025-08-27T09:58:06.561549+00:00
外国人介護従事者受入れ環境整備等事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/gaikokujinzai,2025-08-27T09:58:06.561597+00:00
看護小規模多機能型居宅介護事業所の経営状況等に関する調査結果（平成30年11月）,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kantakichousa,2025-08-27T09:58:06.561647+00:00
選択的介護モデル事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/sentaku,2025-08-27T09:58:06.561696+00:00
選択的介護モデル事業トップ,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/sentaku,2025-08-27T09:58:06.561734+00:00
選択的介護モデル事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/sentaku/sentaku,2025-08-27T09:58:06.561779+00:00
介護職員奨学金返済・育成支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/shougakukin,2025-08-27T09:58:06.561823+00:00
介護給付適正化の推進,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kyufutekiseika30-32,2025-08-27T09:58:06.561869+00:00
東京都介護職員宿舎借り上げ支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/shukusha,2025-08-27T09:58:06.561914+00:00
定期巡回・随時対応型訪問介護看護の整備促進に向けて,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/teikijunkai,2025-08-27T09:58:06.561961+00:00
介護人材確保対策事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigojinzaikakuho,2025-08-27T09:58:06.562009+00:00
訪問介護採用応援事業|介護保険|東京都福祉局,,,東京都福祉局,,2023-12-01 ～ 2024-03-31,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/homonkaigosaiyooen,2025-08-27T09:58:07.625050+00:00
☆令和7年度訪問介護採用応援事業のチラシはこちら,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/documents/d/fukushi/02-a4-,2025-08-27T09:58:07.641582+00:00
介護職員就業促進事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/syugyosokushin,2025-08-27T09:58:07.641623+00:00
介護人材関連事業|介護保険|東京都福祉局,,,東京都福祉局,,2023-12-01 ～ 2024-03-31,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/jinzai,2025-08-27T09:58:08.614161+00:00
令和6年度人材活用に向けた介護事業所の協働促進事業費補助金の交付申請の受付を開始しました,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kyodosokushin.html,2025-08-27T09:58:08.635238+00:00
令和6年度介護職員就業促進事業の実施について,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/syugyosokushin,2025-08-27T09:58:08.635310+00:00
令和6年度訪問介護採用応援事業の実施について,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/homonkaigosaiyooen,2025-08-27T09:58:08.635357+00:00
東京都介護職員・介護支援専門員居住支援特別手当事業について,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kyojushientokubetsuteate,2025-08-27T09:58:08.635408+00:00
新型コロナにより人手不足の介護保険施設等へ代替職員を派遣します（代替職員の確保による応援体制強化事業）,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/COVIDdaitai,2025-08-27T09:58:08.635478+00:00
"令和6年度東京都における介護人材確保対策の取組について（PDF：1,531KB）",,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/documents/d/fukushi/r6jinzaikakuhotaisaku,2025-08-27T09:58:08.635530+00:00
訪問介護採用応援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/homonkaigosaiyooen,2025-08-27T09:58:08.635642+00:00
介護職員奨学金返済・育成支援事業,,,東京都福祉局,,,https://www.fukushizaidan.jp/117shougakukin/,2025-08-27T09:58:08.635687+00:00
東京都介護職員・介護支援専門員居住支援特別手当事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kyojushientokubetsuteate,2025-08-27T09:58:08.635727+00:00
東京都介護職員宿舎借り上げ支援事業,,,東京都福祉局,,,https://www.fukushizaidan.jp/304shukusha/,2025-08-27T09:58:08.635774+00:00
介護施設内保育施設運営支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/shisetu/kaigojinzai/shisetsunaihoiku,2025-08-27T09:58:08.635820+00:00
東京都介護職員キャリアパス導入促進事業,,,東京都福祉局,,,https://www.fukushizaidan.jp/110careerpath/,2025-08-27T09:58:08.635866+00:00
介護職員処遇改善加算等取得促進支援事業,,,東京都福祉局,,,https://www.tokyosr.jp/fukushikaigo_syoguukaizenkasan/,2025-08-27T09:58:08.635911+00:00
介護職員スキルアップ研修,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/kaigokennsyuu/kaigosyokuinnsukiruappu,2025-08-27T09:58:08.636088+00:00
現任介護職員資格取得支援事業,,,東京都福祉局,,,https://www.fukushizaidan.jp/103genninkaigo/,2025-08-27T09:58:08.636133+00:00
経済連携協定等に基づく外国人介護福祉士候補者受入れ支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/gaikokujinzai,2025-08-27T09:58:08.636239+00:00
外国人技能実習制度に基づく外国人介護実習生の受入れ支援事業,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/kourei/hoken/gaikokujinzai,2025-08-27T09:58:08.636282+00:00
高齢者施策推進部介護保険課介護人材担当（03-5320-4267）,,,東京都福祉局,,,https://www.fukushi.metro.tokyo.lg.jp/about/soshiki/kourei/kaigo,2025-08-27T09:58:08.636329+00:00
